Unnamed: 0,cat,city,comments,elev,height,latitude,longitude,name,st,uid,zip
,,,,,16.1,37.023734999999995,-76.235699,,VA,,
,,,,,15.7,37.023773,-76.235736,,VA,,
,,,,,15.2,37.023646,-76.205463,,VA,,
,,,,,15.0,37.023703999999995,-76.20545899999999,,VA,,
,,,,,17.2,37.013104999999996,-76.224765,,VA,,
,,,,,18.0,37.001533,-76.241076,,VA,,
,,,,,18.8,37.013888,-76.224263,,VA,,
,,,,,18.0,37.013888,-76.224263,,VA,,
,,,,,16.5,38.241504,-78.54177299999999,,VA,,
,,,,,17.4,38.254696,-78.523216,,VA,,
,,,,,15.8,38.271179,-78.500506,,VA,,
,,,,,16.2,38.261672999999995,-78.51038100000001,,VA,,
,,,,,18.6,38.261638,-78.510447,,VA,,
,,,,,16.5,38.240896,-78.542746,,VA,,
,,,,,17.0,37.472246999999996,-79.254643,,VA,,
,,,,,19.4,37.210786,-79.10261,,VA,,
,,,,,14.4,37.235504999999996,-79.091336,,VA,,
,,,,,17.7,37.230982,-79.10025,,VA,,
,,,,,19.7,37.241129,-79.082808,,VA,,
,,,,,14.9,37.233118,-79.09300999999999,,VA,,
,,,,,16.8,37.23376,-79.092663,,VA,,
,,,,,19.5,37.235338,-79.09184,,VA,,
,,,,,16.1,37.215483,-79.105603,,VA,,
,,,,,18.6,37.250553000000004,-79.08373399999999,,VA,,
,,,,,18.1,37.223775,-79.131476,,VA,,
,,,,,15.3,37.220774,-79.104168,,VA,,
,,,,,15.0,37.214828000000004,-79.10095600000001,,VA,,
,,,,,16.5,37.214822999999996,-79.11059499999999,,VA,,
,,,,,17.9,37.223752000000005,-79.08114300000001,,VA,,
,,,,,19.4,37.223715999999996,-79.081064,,VA,,
,,,,,18.1,37.215827000000004,-79.121287,,VA,,
,,,,,13.8,37.215807,-79.121215,,VA,,
,,,,,17.3,37.214193,-79.095725,,VA,,
,,,,,18.0,37.214239,-79.095605,,VA,,
,,,,,19.1,37.224134,-79.074717,,VA,,
,,,,,18.8,37.224098,-79.0748,,VA,,
,,,,,15.2,36.493559999999995,-81.302547,,VA,,
,,,,,15.3,36.493520000000004,-81.30246600000001,,VA,,
,,,,,18.1,36.414049,-79.521958,,VA,,
,,,,,17.5,37.045621999999995,-76.271534,,VA,,
,,,,,18.6,37.06193,-76.282111,,VA,,
,,,,,19.2,37.063025,-76.283502,,VA,,
,,,,,16.7,36.590604,-76.255036,,VA,,
,,,,,18.1,36.590649,-76.255038,,VA,,
,,,,,18.0,36.585066,-76.25242800000001,,VA,,
,,,,,17.9,36.584157,-76.253474,,VA,,
,,,,,19.3,36.591423,-76.26106300000001,,VA,,
,,,,,17.8,36.585198999999996,-76.254048,,VA,,
,,,,,17.3,36.585198999999996,-76.254048,,VA,,
,,,,,19.6,37.072778,-76.310704,,VA,,
,,,,,14.1,37.0102,-76.27018299999999,,VA,,
,,,,,14.1,37.01024,-76.27020999999999,,VA,,
,,,,,16.1,37.102115000000005,-76.335936,,VA,,
,,,,,18.0,37.102102,-76.340189,,VA,,
,,,,,17.2,37.102523,-76.340633,,VA,,
,,,,,17.1,37.124763,-76.351821,,VA,,
,,,,,17.1,37.12474,-76.351591,,VA,,
,,,,,14.1,37.121815000000005,-76.342929,,VA,,
,,,,,17.3,37.121916999999996,-76.342889,,VA,,
,,,,,16.0,37.103021000000005,-76.330768,,VA,,
,,,,,16.5,37.103054,-76.33065699999999,,VA,,
,,,,,17.0,36.592496999999995,-76.253726,,VA,,
,,,,,17.6,36.594947999999995,-76.244363,,VA,,
,,,,,18.3,36.594561,-76.245335,,VA,,
,,,,,17.1,36.593533,-76.251642,,VA,,
,,,,,17.1,36.593533,-76.251642,,VA,,
,,,,,17.7,36.59174,-76.253275,,VA,,
,,,,,18.0,36.583791999999995,-76.25214,,VA,,
,,,,,16.7,36.503537,-76.124756,,VA,,
,,,,,17.4,36.503537,-76.124756,,VA,,
,,,,,17.0,36.503537,-76.124756,,VA,,
,,,,,15.1,36.570141,-76.153357,,VA,,
,,,,,14.3,36.571134,-76.153228,,VA,,
,,,,,16.8,36.504563,-76.11276,,VA,,
,,,,,18.5,36.504445000000004,-76.112751,,VA,,
,,,,,15.7,36.504498999999996,-76.110061,,VA,,
,,,,,18.9,36.515171,-76.182248,,VA,,
,,,,,14.2,36.515171,-76.182248,,VA,,
,,,,,17.1,36.515171,-76.182248,,VA,,
,,,,,14.3,36.572756,-76.153221,,VA,,
,,,,,17.6,36.50461,-76.115465,,VA,,
,,,,,19.6,36.50461,-76.115465,,VA,,
,,,,,14.1,36.541154,-76.143459,,VA,,
,,,,,14.7,36.541272,-76.143474,,VA,,
,,,,,15.3,36.541121000000004,-76.142363,,VA,,
,,,,,16.2,36.541242,-76.14238,,VA,,
,,,,,16.5,36.57009,-76.15552199999999,,VA,,
,,,,,16.5,36.570027,-76.155635,,VA,,
,,,,,14.7,36.525621,-76.125849,,VA,,
,,,,,14.8,36.52572,-76.125783,,VA,,
,,,,,14.2,36.530433,-76.132492,,VA,,
,,,,,14.1,36.530537,-76.13243,,VA,,
,,,,,16.5,36.525407,-76.12515400000001,,VA,,
,,,,,15.8,36.52556,-76.125265,,VA,,
,,,,,16.6,36.565005,-76.15578199999999,,VA,,
,,,,,17.2,36.542343,-76.152443,,VA,,
,,,,,15.0,36.542615999999995,-76.15243000000001,,VA,,
,,,,,16.7,36.541717999999996,-76.151612,,VA,,
,,,,,18.2,36.564965,-76.155889,,VA,,
,,,,,16.0,36.523315999999994,-76.115461,,VA,,
,,,,,16.1,36.523358,-76.115318,,VA,,
,,,,,14.7,36.522847999999996,-76.115783,,VA,,
,,,,,14.7,36.522847999999996,-76.115783,,VA,,
,,,,,16.4,36.52303,-76.1152,,VA,,
,,,,,16.4,36.52303,-76.1152,,VA,,
,,,,,16.4,36.523088,-76.115076,,VA,,
,,,,,16.4,36.523088,-76.115076,,VA,,
,,,,,16.1,36.512775,-76.11449499999999,,VA,,
,,,,,17.4,36.512654,-76.114359,,VA,,
,,,,,16.4,36.564358,-76.155922,,VA,,
,,,,,19.5,36.564372,-76.160013,,VA,,
,,,,,15.3,36.511988,-76.114544,,VA,,
,,,,,16.5,36.511988,-76.114544,,VA,,
,,,,,14.5,36.511988,-76.114544,,VA,,
,,,,,14.3,36.511982,-76.114402,,VA,,
,,,,,15.3,36.511982,-76.114402,,VA,,
,,,,,16.5,36.511982,-76.114402,,VA,,
,,,,,18.2,36.504703000000006,-76.114729,,VA,,
,,,,,18.2,36.504703000000006,-76.114729,,VA,,
,,,,,18.5,36.504709999999996,-76.114604,,VA,,
,,,,,18.5,36.504709999999996,-76.114604,,VA,,
,,,,,19.7,36.50411,-76.11476400000001,,VA,,
,,,,,19.0,36.50411,-76.11476400000001,,VA,,
,,,,,17.6,36.50411,-76.11476400000001,,VA,,
,,,,,19.4,36.504103,-76.11464000000001,,VA,,
,,,,,19.4,36.504103,-76.11464000000001,,VA,,
,,,,,18.4,36.504103,-76.11464000000001,,VA,,
,,,,,18.2,36.550047,-76.160387,,VA,,
,,,,,17.9,36.55036,-76.16039,,VA,,
,,,,,15.3,36.541903999999995,-76.152827,,VA,,
,,,,,15.7,36.54149,-76.15166500000001,,VA,,
,,,,,18.1,36.550628,-76.16100899999999,,VA,,
,,,,,19.3,36.550628,-76.16100899999999,,VA,,
,,,,,18.2,36.551488,-76.161451,,VA,,
,,,,,16.5,36.551687,-76.161324,,VA,,
,,,,,17.7,36.57549,-76.17184499999999,,VA,,
,,,,,17.8,36.575563,-76.171816,,VA,,
,,,,,17.2,36.554235999999996,-76.160623,,VA,,
,,,,,16.9,36.554263,-76.160712,,VA,,
,,,,,17.7,36.560457,-76.15554300000001,,VA,,
,,,,,16.8,36.560486,-76.155632,,VA,,
,,,,,15.2,36.560971,-76.15543000000001,,VA,,
,,,,,16.0,36.561005,-76.155523,,VA,,
,,,,,18.2,36.572815999999996,-76.155225,,VA,,
,,,,,14.2,36.545823,-76.151496,,VA,,
,,,,,14.8,36.503048,-76.171076,,VA,,
,,,,,15.0,36.503648999999996,-76.165951,,VA,,
,,,,,18.3,36.501436,-76.171345,,VA,,
,,,,,18.5,36.501474,-76.171518,,VA,,
,,,,,18.2,36.501474,-76.171518,,VA,,
,,,,,18.7,36.500596,-76.171777,,VA,,
,,,,,19.3,36.503547,-76.165808,,VA,,
,,,,,16.6,36.503747,-76.165419,,VA,,
,,,,,17.6,36.503054,-76.170947,,VA,,
,,,,,17.6,36.504156,-76.164803,,VA,,
,,,,,16.8,36.503478,-76.140517,,VA,,
,,,,,17.3,36.503572,-76.140478,,VA,,
,,,,,17.3,36.504068,-76.11551700000001,,VA,,
,,,,,17.9,36.504068,-76.11551700000001,,VA,,
,,,,,17.1,36.504532,-76.114013,,VA,,
,,,,,17.3,36.504532,-76.114013,,VA,,
,,,,,18.3,36.504129,-76.160573,,VA,,
,,,,,16.6,36.504156,-76.163116,,VA,,
,,,,,17.5,36.504156,-76.163116,,VA,,
,,,,,17.5,36.504156,-76.163116,,VA,,
,,,,,17.8,36.504156,-76.163116,,VA,,
,,,,,17.8,36.504338,-76.151048,,VA,,
,,,,,17.2,36.504437,-76.15105,,VA,,
,,,,,16.7,36.504042,-76.161571,,VA,,
,,,,,17.3,36.504014,-76.162575,,VA,,
,,,,,15.3,36.514558,-76.18260500000001,,VA,,
,,,,,17.2,36.563821999999995,-76.182488,,VA,,
,,,,,19.2,36.504218,-76.17015,,VA,,
,,,,,15.2,36.564655,-76.153058,,VA,,
,,,,,16.5,36.494032000000004,-76.170621,,VA,,
,,,,,17.1,36.493934,-76.17066700000001,,VA,,
,,,,,17.3,36.50092,-76.171299,,VA,,
,,,,,19.0,36.501443,-76.171627,,VA,,
,,,,,17.4,36.495281,-76.17108499999999,,VA,,
,,,,,17.9,36.495281,-76.17108499999999,,VA,,
,,,,,17.9,36.495269,-76.171196,,VA,,
,,,,,17.5,36.500854,-76.171379,,VA,,
,,,,,18.8,36.501092,-76.17174200000001,,VA,,
,,,,,18.5,36.550563000000004,-76.16204300000001,,VA,,
,,,,,18.1,36.550294,-76.16039,,VA,,
,,,,,18.0,36.550619,-76.161773,,VA,,
,,,,,17.8,36.550721,-76.161741,,VA,,
,,,,,15.7,37.103266999999995,-77.210763,,VA,,
,,,,,17.3,37.112664,-77.21320300000001,,VA,,
,,,,,18.1,37.12064,-77.26074100000001,,VA,,
,,,,,17.0,37.115693,-77.253539,,VA,,
,,,,,14.1,37.115305,-77.25126999999999,,VA,,
,,,,,14.2,37.122262,-77.243965,,VA,,
,,,,,15.5,37.12231,-77.24398000000001,,VA,,
,,,,,14.8,37.130227000000005,-77.233082,,VA,,
,,,,,15.0,37.130282,-77.23316700000001,,VA,,
,,,,,16.3,37.125766,-77.230164,,VA,,
,,,,,15.1,37.125809999999994,-77.230149,,VA,,
,,,,,15.0,37.12472,-77.22372,,VA,,
,,,,,17.2,37.124765000000004,-77.22366,,VA,,
,,,,,18.7,37.14026,-77.234408,,VA,,
,,,,,14.5,37.132919,-77.233502,,VA,,
,,,,,15.2,37.135591,-77.234445,,VA,,
,,,,,15.3,37.130815999999996,-77.23232800000001,,VA,,
,,,,,15.5,37.133001,-77.23340300000001,,VA,,
,,,,,18.2,37.132789,-77.233639,,VA,,
,,,,,16.4,37.133964,-77.234227,,VA,,
,,,,,15.0,37.133988,-77.234062,,VA,,
,,,,,15.3,37.135123,-77.234195,,VA,,
,,,,,15.2,37.131336,-77.233053,,VA,,
,,,,,15.0,37.141841,-77.23432199999999,,VA,,
,,,,,17.8,37.120117,-77.255036,,VA,,
,,,,,18.7,37.124728000000005,-77.2352,,VA,,
,,,,,14.7,37.134463000000004,-77.23462099999999,,VA,,
,,,,,16.2,37.134463000000004,-77.23462099999999,,VA,,
,,,,,14.8,37.134463000000004,-77.23462099999999,,VA,,
,,,,,16.3,36.475774,-76.22389100000001,,VA,,
,,,,,14.2,36.495098,-76.180234,,VA,,
,,,,,14.2,36.495098,-76.180234,,VA,,
,,,,,19.5,36.521101,-76.240381,,VA,,
,,,,,15.9,36.501578,-76.194404,,VA,,
,,,,,15.4,36.490592,-76.20389499999999,,VA,,
,,,,,13.7,36.483758,-76.210711,,VA,,
,,,,,16.2,36.491762,-76.20011099999999,,VA,,
,,,,,15.7,36.485479,-76.205197,,VA,,
,,,,,15.1,36.485448,-76.204451,,VA,,
,,,,,15.3,36.491886,-76.20034100000001,,VA,,
,,,,,15.3,36.484996,-76.205557,,VA,,
,,,,,14.8,36.494206,-76.190969,,VA,,
,,,,,15.7,36.491763,-76.200987,,VA,,
,,,,,14.6,36.482813,-76.212499,,VA,,
,,,,,16.7,36.494756,-76.18249300000001,,VA,,
,,,,,18.2,36.494481,-76.18350500000001,,VA,,
,,,,,14.7,36.494571,-76.18464300000001,,VA,,
,,,,,17.7,36.495335,-76.181473,,VA,,
,,,,,16.8,36.494845,-76.181822,,VA,,
,,,,,15.7,37.352457,-77.281065,,VA,,
,,,,,15.5,37.325944,-77.261156,,VA,,
,,,,,16.3,37.325944,-77.261156,,VA,,
,,,,,15.1,37.325417,-77.255886,,VA,,
,,,,,15.6,37.325325,-77.255719,,VA,,
,,,,,17.0,37.324894,-77.25510600000001,,VA,,
,,,,,15.0,37.324894,-77.25510600000001,,VA,,
,,,,,15.8,37.324894,-77.25510600000001,,VA,,
,,,,,19.7,37.32145,-77.314531,,VA,,
,,,,,17.1,37.330434000000004,-77.262658,,VA,,
,,,,,18.0,37.320326,-77.302929,,VA,,
,,,,,16.1,37.325726,-77.28489300000001,,VA,,
,,,,,18.9,37.325198,-77.28296999999999,,VA,,
,,,,,15.5,37.324828000000004,-77.280201,,VA,,
,,,,,15.2,37.330904,-77.29108000000001,,VA,,
,,,,,19.8,37.333733,-77.292006,,VA,,
,,,,,18.5,37.3305,-77.29000699999999,,VA,,
,,,,,19.3,37.330443,-77.28591899999999,,VA,,
,,,,,18.4,37.340046,-77.2855,,VA,,
,,,,,17.4,37.313715,-77.264255,,VA,,
,,,,,16.9,37.313745000000004,-77.264209,,VA,,
,,,,,14.3,37.323425,-77.265479,,VA,,
,,,,,19.8,37.322214,-77.264186,,VA,,
,,,,,15.5,37.321642,-77.263207,,VA,,
,,,,,16.7,37.320691,-77.261574,,VA,,
,,,,,15.0,37.324028000000006,-77.260944,,VA,,
,,,,,16.0,37.324446,-77.260547,,VA,,
,,,,,15.0,37.323678,-77.260262,,VA,,
,,,,,16.0,37.324044,-77.255913,,VA,,
,,,,,15.0,37.33135,-77.263439,,VA,,
,,,,,14.8,37.331317999999996,-77.263388,,VA,,
,,,,,15.7,37.31327,-77.27081,,VA,,
,,,,,15.3,37.330906,-77.263772,,VA,,
,,,,,17.4,37.334978,-77.29064699999999,,VA,,
,,,,,18.0,37.340861,-77.28419699999999,,VA,,
,,,,,16.0,37.303179,-77.29132,,VA,,
,,,,,17.7,37.351423,-77.281779,,VA,,
,,,,,16.8,37.350316,-77.280998,,VA,,
,,,,,16.6,37.350293,-77.28137199999999,,VA,,
,,,,,15.8,37.325860999999996,-77.260287,,VA,,
,,,,,17.9,37.325583,-77.254325,,VA,,
,,,,,15.8,37.325631,-77.26021300000001,,VA,,
,,,,,16.3,37.325707,-77.235288,,VA,,
,,,,,17.5,37.325678,-77.235373,,VA,,
,,,,,16.6,37.333118,-77.27062,,VA,,
,,,,,15.5,37.335443,-77.271445,,VA,,
,,,,,15.8,37.341214,-77.271343,,VA,,
,,,,,15.7,37.341727,-77.271749,,VA,,
,,,,,15.7,37.342875,-77.27396800000001,,VA,,
,,,,,16.5,37.343289,-77.27452,,VA,,
,,,,,14.6,37.343659,-77.275047,,VA,,
,,,,,14.8,37.344127,-77.275785,,VA,,
,,,,,17.8,37.351626,-77.282567,,VA,,
,,,,,15.0,37.331626,-77.292307,,VA,,
,,,,,14.3,37.280533,-77.25370600000001,,VA,,
,,,,,14.2,37.272740999999996,-77.253102,,VA,,
,,,,,14.8,37.280547,-77.253895,,VA,,
,,,,,14.4,37.292488,-77.25569499999999,,VA,,
,,,,,15.9,37.322371000000004,-77.253653,,VA,,
,,,,,15.6,37.350144,-77.281174,,VA,,
,,,,,15.8,37.311655,-77.253927,,VA,,
,,,,,15.4,37.275116,-77.25326,,VA,,
,,,,,14.8,37.325936,-77.284999,,VA,,
,,,,,17.3,37.324191,-77.331184,,VA,,
,,,,,16.5,37.33018,-77.340422,,VA,,
,,,,,15.5,37.354451,-77.275889,,VA,,
,,,,,17.0,37.325489000000005,-77.284008,,VA,,
,,,,,15.0,37.315726,-77.255442,,VA,,
,,,,,15.0,37.320454,-77.26074799999999,,VA,,
,,,,,15.2,37.320415999999994,-77.2608,,VA,,
,,,,,15.7,37.320054,-77.26001099999999,,VA,,
,,,,,15.2,37.352429,-77.280654,,VA,,
,,,,,17.9,37.351029,-77.282739,,VA,,
,,,,,17.3,37.331343,-77.29214499999999,,VA,,
,,,,,15.1,37.34207,-77.28357,,VA,,
,,,,,15.7,37.350087,-77.282709,,VA,,
,,,,,18.0,37.351104,-77.282853,,VA,,
,,,,,16.3,37.344103000000004,-77.28241,,VA,,
,,,,,16.7,37.321667,-77.254532,,VA,,
,,,,,16.7,37.331972,-77.243705,,VA,,
,,,,,18.0,37.331972,-77.243705,,VA,,
,,,,,15.3,37.172476,-79.563001,,VA,,
,,,,,14.6,37.163087,-79.572776,,VA,,
,,,,,17.2,37.152225,-79.571214,,VA,,
,,,,,14.2,37.15062,-79.56363,,VA,,
,,,,,17.8,37.16,-79.56151899999999,,VA,,
,,,,,17.3,37.183113,-79.582729,,VA,,
,,,,,17.6,37.183073,-79.582689,,VA,,
,,,,,14.5,37.184684999999995,-79.57593299999999,,VA,,
,,,,,16.3,37.184779,-79.57596099999999,,VA,,
,,,,,17.7,37.184732000000004,-79.57594399999999,,VA,,
,,,,,14.2,37.184915000000004,-79.57561199999999,,VA,,
,,,,,14.8,37.184915000000004,-79.57561199999999,,VA,,
,,,,,12.5,37.153371,-79.561991,,VA,,
,,,,,12.1,37.153157,-79.561672,,VA,,
,,,,,17.8,37.193715000000005,-79.592102,,VA,,
,,,,,15.2,37.193751,-79.592135,,VA,,
,,,,,17.5,37.150698,-79.572877,,VA,,
,,,,,16.6,37.152959,-79.565031,,VA,,
,,,,,19.3,37.152959,-79.565031,,VA,,
,,,,,17.4,37.154583,-79.56213000000001,,VA,,
,,,,,14.7,37.153552000000005,-79.56303299999999,,VA,,
,,,,,17.7,37.153552000000005,-79.56303299999999,,VA,,
,,,,,17.5,37.13541,-79.582317,,VA,,
,,,,,17.4,37.135467999999996,-79.582278,,VA,,
,,,,,15.2,37.173633,-79.565523,,VA,,
,,,,,14.4,37.1737,-79.56547900000001,,VA,,
,,,,,15.3,37.165506,-79.561791,,VA,,
,,,,,13.5,37.16452,-79.561447,,VA,,
,,,,,15.7,37.163407,-79.560991,,VA,,
,,,,,15.4,37.1612,-79.561079,,VA,,
,,,,,15.4,37.162966,-79.560907,,VA,,
,,,,,15.4,37.161590000000004,-79.561054,,VA,,
,,,,,16.1,37.161639,-79.56098399999999,,VA,,
,,,,,17.3,36.460957,-76.16229799999999,,VA,,
,,,,,18.7,36.470575,-76.140142,,VA,,
,,,,,17.3,36.472846000000004,-76.170314,,VA,,
,,,,,17.3,36.482092,-76.16474000000001,,VA,,
,,,,,17.2,36.482092,-76.16474000000001,,VA,,
,,,,,15.9,36.463619,-76.170974,,VA,,
,,,,,17.3,36.452987,-76.204098,,VA,,
,,,,,15.8,36.453294,-76.19592,,VA,,
,,,,,15.8,36.453384,-76.19591199999999,,VA,,
,,,,,17.2,36.461819,-76.215131,,VA,,
,,,,,16.0,36.452731,-76.171563,,VA,,
,,,,,18.3,36.491745,-76.16191500000001,,VA,,
,,,,,17.1,36.465855,-76.153012,,VA,,
,,,,,17.4,36.422706,-76.133335,,VA,,
,,,,,17.4,36.422724,-76.133413,,VA,,
,,,,,17.4,36.441138,-76.142711,,VA,,
,,,,,18.1,36.440534,-76.140979,,VA,,
,,,,,16.8,36.440498,-76.141048,,VA,,
,,,,,16.8,36.453132000000004,-76.162718,,VA,,
,,,,,17.4,36.472927,-76.253622,,VA,,
,,,,,18.0,36.471531,-76.250556,,VA,,
,,,,,19.8,36.471129,-76.234938,,VA,,
,,,,,17.3,36.471426,-76.240041,,VA,,
,,,,,17.2,36.471945,-76.23490600000001,,VA,,
,,,,,18.4,36.484517,-76.165529,,VA,,
,,,,,13.8,36.463572,-76.170949,,VA,,
,,,,,17.2,36.454496999999996,-76.160375,,VA,,
,,,,,17.3,36.454496999999996,-76.160375,,VA,,
,,,,,17.7,36.454496999999996,-76.160375,,VA,,
,,,,,17.3,36.454409999999996,-76.160487,,VA,,
,,,,,17.3,36.454409999999996,-76.160487,,VA,,
,,,,,17.3,36.454409999999996,-76.160487,,VA,,
,,,,,15.8,36.465247999999995,-76.170056,,VA,,
,,,,,15.8,36.465049,-76.170138,,VA,,
,,,,,17.1,36.462785,-76.163706,,VA,,
,,,,,17.3,36.462809,-76.163999,,VA,,
,,,,,16.6,36.471052,-76.17062,,VA,,
,,,,,17.0,36.471053999999995,-76.17075799999999,,VA,,
,,,,,14.7,38.090376,-79.033354,,VA,,
,,,,,18.7,36.534981,-76.253321,,VA,,
,,,,,16.4,36.46024,-76.35083900000001,,VA,,
,,,,,16.9,36.450725,-76.312726,,VA,,
,,,,,16.2,36.455352000000005,-76.331329,,VA,,
,,,,,16.8,36.455456,-76.33122,,VA,,
,,,,,17.0,36.460083000000004,-76.361299,,VA,,
,,,,,16.8,36.460136,-76.361408,,VA,,
,,,,,16.3,36.4101,-76.461753,,VA,,
,,,,,15.8,36.404337,-76.46260699999999,,VA,,
,,,,,15.8,36.40446,-76.462692,,VA,,
,,,,,17.4,36.531283,-76.25446600000001,,VA,,
,,,,,16.6,36.444428,-76.364879,,VA,,
,,,,,17.2,36.454766,-76.362574,,VA,,
,,,,,12.5,36.540890999999995,-76.040545,,VA,,
,,,,,14.7,36.541247,-76.074442,,VA,,
,,,,,14.7,36.541247,-76.074524,,VA,,
,,,,,17.2,36.495002,-76.081561,,VA,,
,,,,,15.4,36.501858,-76.093416,,VA,,
,,,,,14.8,36.50018,-76.081633,,VA,,
,,,,,15.3,36.50018,-76.081633,,VA,,
,,,,,14.8,36.50176,-76.05499,,VA,,
,,,,,14.6,36.501965000000006,-76.052536,,VA,,
,,,,,17.8,36.500933,-76.035978,,VA,,
,,,,,17.0,36.50193,-76.031611,,VA,,
,,,,,14.6,36.502596999999994,-76.025702,,VA,,
,,,,,14.4,36.502596999999994,-76.025702,,VA,,
,,,,,17.9,36.503085,-76.02311,,VA,,
,,,,,16.9,36.503617999999996,-76.01480600000001,,VA,,
,,,,,15.2,36.504376,-76.011551,,VA,,
,,,,,14.8,36.504659000000004,-75.594278,,VA,,
,,,,,17.2,36.503395000000005,-76.023577,,VA,,
,,,,,18.2,36.503712,-76.022328,,VA,,
,,,,,15.1,36.494918,-76.114351,,VA,,
,,,,,14.9,36.494887,-76.114524,,VA,,
,,,,,17.1,36.535057,-76.084013,,VA,,
,,,,,17.2,36.535043,-76.08410500000001,,VA,,
,,,,,17.5,36.484854,-76.114277,,VA,,
,,,,,17.3,36.484805,-76.114271,,VA,,
,,,,,16.8,38.031279999999995,-78.551009,,VA,,
,,,,,18.1,38.024957,-78.542328,,VA,,
,,,,,19.8,38.02505,-78.542247,,VA,,
,,,,,18.4,38.033888,-78.563137,,VA,,
,,,,,17.9,38.033851,-78.563055,,VA,,
,,,,,19.9,37.163686,-76.405281,,VA,,
,,,,,19.9,36.56451,-81.025239,,VA,,
,,,,,17.5,36.570787,-81.03141600000001,,VA,,
,,,,,14.8,36.575049,-81.04217,,VA,,
,,,,,14.9,36.575134999999996,-81.042088,,VA,,
,,,,,14.8,36.573543,-81.055712,,VA,,
,,,,,15.7,36.573632,-81.05596,,VA,,
,,,,,17.0,36.573912,-81.03549699999999,,VA,,
,,,,,17.8,36.574092,-81.035543,,VA,,
,,,,,17.6,36.575768,-81.044606,,VA,,
,,,,,18.1,36.580062,-81.035976,,VA,,
,,,,,15.6,36.415902,-81.58295,,VA,,
,,,,,15.5,36.415819,-81.582926,,VA,,
,,,,,16.5,37.192509,-79.315752,,VA,,
,,,,,17.7,37.200786,-79.323887,,VA,,
,,,,,17.2,37.192957,-79.30119599999999,,VA,,
,,,,,16.8,37.192894,-79.301187,,VA,,
,,,,,19.5,36.56183,-82.36474799999999,,VA,,
,,,,,17.0,37.055933,-81.47497,,VA,,
,,,,,16.5,37.140713,-80.26205300000001,,VA,,
,,,,,17.2,37.133557,-80.262736,,VA,,
,,,,,16.9,37.072101,-80.240237,,VA,,
,,,,,15.6,37.065733,-80.252308,,VA,,
,,,,,15.7,37.065831,-80.252276,,VA,,
,,,,,17.8,38.402457,-78.27022099999999,,VA,,
,,,,,17.8,38.402249,-78.272064,,VA,,
,,,,,18.1,38.402337,-78.27204,,VA,,
,,,,,17.0,39.065982,-77.345977,,VA,,
,,,,,17.8,39.065982,-77.345977,,VA,,
,,,,,19.3,39.063134000000005,-77.351816,,VA,,
,,,,,18.6,39.063134000000005,-77.351816,,VA,,
,,,,,18.8,39.061682,-77.324175,,VA,,
,,,,,19.2,39.061682,-77.324175,,VA,,
,,,,,17.0,39.061727000000005,-77.32411,,VA,,
,,,,,17.6,39.061727000000005,-77.32411,,VA,,
,,,,,17.3,36.591196000000004,-76.383945,,VA,,
,,,,,18.3,36.471185,-76.252084,,VA,,
,,,,,19.3,36.471127,-76.25220300000001,,VA,,
,,,,,17.5,39.014799,-77.240575,,VA,,
,,,,,17.1,39.014799,-77.240575,,VA,,
,,,,,15.9,36.504533,-76.165983,,VA,,
,,,,,18.5,36.541221,-76.143474,,VA,,
,,,,,17.0,36.525669,-76.12581999999999,,VA,,
,,,,,16.5,36.530484,-76.132462,,VA,,
,,,,,17.7,36.525477,-76.125203,,VA,,
,,,,,18.9,36.523064,-76.11513199999999,,VA,,
,,,,,17.8,36.523457,-76.26011,,VA,,
,,,,,17.8,36.523509999999995,-76.260103,,VA,,
,,,,,17.8,36.520348999999996,-76.255672,,VA,,
,,,,,17.9,36.52033,-76.255772,,VA,,
,,,,,19.3,36.520171999999995,-76.260651,,VA,,
,,,,,17.0,36.515639,-76.255555,,VA,,
,,,,,17.5,36.515639,-76.255555,,VA,,
,,,,,17.0,36.515637,-76.255659,,VA,,
,,,,,17.0,36.515637,-76.255659,,VA,,
,,,,,18.9,36.515423,-76.254903,,VA,,
,,,,,17.8,36.481403,-76.254932,,VA,,
,,,,,17.4,36.490766,-76.255826,,VA,,
,,,,,17.7,36.490840999999996,-76.255835,,VA,,
,,,,,19.2,36.505455,-76.260154,,VA,,
,,,,,18.1,38.570983,-77.22266,,VA,,
,,,,,18.0,38.570983,-77.22266,,VA,,
,,,,,18.3,38.570983,-77.22266,,VA,,
,,,,,18.5,38.570983,-77.22266,,VA,,
,,,,,18.0,36.523342,-76.115382,,VA,,
,,,,,18.5,36.551604,-76.161361,,VA,,
,,,,,18.2,36.541189,-76.14237299999999,,VA,,
,,,,,19.5,38.460558,-77.11040200000001,,VA,,
,,,,,18.2,38.460558,-77.11040200000001,,VA,,
,,,,,16.3,38.460558,-77.11040200000001,,VA,,
,,,,,18.6,38.460558,-77.11040200000001,,VA,,
,,,,,18.6,38.460558,-77.11040200000001,,VA,,
,,,,,18.9,38.460558,-77.11040200000001,,VA,,
,,,,,18.1,36.504451,-76.11377900000001,,VA,,
,,,,,18.4,36.505639,-76.11460600000001,,VA,,
,,,,,19.7,36.550559,-76.160781,,VA,,
,,,,,18.9,36.550087,-76.160269,,VA,,
,,,,,19.3,36.542472,-76.152443,,VA,,
,,,,,17.3,37.192823,-77.20166400000001,,VA,,
